title; text; author
Mrs. Vanderbilt; Down in the jungle living in a tent||You don't use money you don't pay rent||You don't ever know the time||But you don't mind||Ho hey ho...||When your light is on the blink||You never think of worrying||What's the use of worrying?||When your bus has left the stop||You'd better drop your hurrying||What's the use of hurrying?||Leave me alone mrs vandebilt||I've got plenty of time of my own||What's the use of worrying?||What's the use of hurrying?||What's the use of anything?||Ho hey ho...||What's the use of worrying?||What's the use of hurrying?||What's the use of anything?||Ho hey ho...||When your pile is one the wane||You don't complain of robbery||Run away don't bother me||What's the use of worrying?||What's the use of anything?||Leave me alone mrs washington||I've done plenty of time on my own||What's the use of worrying?||What's the use of hurrying? (no use!)||What's the use of anything?||Ho hey ho...||; 0
Let Me Roll It; You gave me something, i understand,||You gave me loving in the palm of my hand||I can't tell you how i feel||My heart is like a wheel||Let me roll it||Let me roll it to you||Let me roll it||Let me toll it to you||I want to tell you||And now's the time||I want to tell you that||You're going to be mine||I can't tell you how i feel||My heart is like a wheel.||Let me roll it||Let me roll it to you||Let me roll it||Let me roll it to you||; 0
Mamunia; Mamunia mamunia mamunia||Oh oh oh||Mamunia mamunia oh oh oh oh||The rain comes falling from the sky,||To fill the stream that fills the sea||And that's where life began for you and me||So the next time you see rain it ain't bad,||Don't complain it rains for you,||The next time you see l.a. rainclouds,||Don't complain it rains for you and me||Mamunia...||It might have been a bright blue day||But rainclouds had to come this way||They're watering everything that they can see.||A seed is waiting in the earth||For rain to come and give him free,||So the next time you see l.a. rainclouds||Don't complain, it rains for you.||So lay down your umbrellas||Strip off your plastic macs.||You've never felt the rain my friend,||Till you've felt it running down your back||So the next time you see rain, it ain't bad||Don't complain, it rains for you.||The next time you see l.a. rainclouds||Don't complain it rains for you and me.||Mamunia...||; 0
No Words; You want to give your love away||And end up giving nothing||I'm not surprised, that your black eyes||Are gazing.||You say that love is everything||And what we need the most of||I wish you knew, that's just how true||My love was.||No words for my love||You're burning love, sweet burning love||It's deep inside,||You mustn't hide, your burning love||Sweet burning love, your burning love.||You want to turn your head away||And someone's thinking of you||I wish you'd see, it's only me,||I love you.||No words for my love||; 0
Helen Wheels; Said farewell to my last hotel it never was much kind of abode||Glasgow town never brought me down when i was heading out on the road||Carlisle city never looked so pretty, and the kendal freeway is fast||Slow down driver, wanna stay alive, i wanna make this journey last||Helen (helen) hell on wheels||Ain't nobody else gonna know the way she feels||Helen (helen) hell on wheels||And they never gonna take her away||M6 south down liverpool, where they play the west coast sound||Sailor sam, he came from birmingham, but he never will be found||Doin' fine when a london sign, grees me like a long lost friend||Mister motor won't you check her out, she's gotta take me back again||Helen (helen) hell on wheels||Ain't nobody else gonna know the way she feels||Helen (helen) hell on wheels||And they never gonna take her away||Got no time for a rum and lime, i wanna get my right foot down;||Shake some dust off of this old bus, i gotta get her out of town||Spend the day upon the motorway, where the carburettors blast;||Slow down driver, wanna stay alive, i wanna make this journey last||Helen (helen) hell on wheels||Ain't nobody else gonna know the way she feels||Helen (helen) hell on wheels||And they never gonna take her away||Say bye-bye.....fade out||; 0
Picasso's Last Words (Drink To Me); The grand old painter died last night||His paintings on the wall||Before he went he bade us well||And said goodnight to us all.||Drink to me, drink to my health||You know i can't drink any more||Drink to me, drink to my health||You know i can't drink any more||3 o'clock in the morning||I'm getting ready for bed||It came without a warning||But i'll be waiting for you baby||I'll be waiting for you there||So drink to me drink to my health||You know i can't drink any more||Drink to me drink to my health||You know i can't drink any more||French interlude||Temp change||Jet... drink to me||Drunken chorus||French (tempo) drink to me... ho hey ho||; 0
Nineteen Hundred And Eighty Five; On no one left alive in 1985, will ever do||She may be right||She may be fine||She may get love but she won't get mine||'cos i got you||Oh i oh i||Well i just can't enough of that sweet stuff||My little lady gets behind||Interlude||On my mama said the time would come||When i would find myself in love with you||I didn't think i never dreamed||That i would be around to see it all come true||Woh i oh i||Well i just can't get enough of that sweet stuff||My little lady gets behind||; 0
Country Dreamer; I'd like to walk in a field with you,||take my hat and my boots off too.||I'd like to lie in a field with you.||Would you like to do it too, may?||Would you like to do it too?||I'd like to stand in a stream with you,||roll my trousers up and not feel blue.||I'd like to wash in a stream with you.||Would you like to do it too?||You and I, country dreamer,||when there's nothing else to do;||Me oh my, country dreamer,||make a country dream come true.||I'd like to climb up a hill with you,||stand on top and admire the view.||I'd like to roll down a hill with you.||Would you like to do it too, may?||Would you like to do it too?||I'd like to climb up a hill with you,||take my hat and my boots off too.||I'd like to lie in a field with you.||Would you like to do it too, may?||Would you like to do it too?||; 0
Bip Bop; Bip bop, bip bip bop||Bip bop, bip bip band||Dig your bottom dollar||put it in your hand||Try to hang out||underneath the stand||Put your hands together||gonna see a band||Treat me like a good boy||Treat me like a man||Take me hair and curlers||But treat me like a man||; 0
Love Is Strange; Baby, love is strange||Many many people, take it for a game||My sweet baby, love is strange||Yeah Yeah||Many many people, take it for a game||Yeah Yeah||Love is strange||Love is strange||Yeah Yeah||Many many people, take it for a game||Yeah Yeah||Love is strange||Love is strange||Many people, they don't understand||They think that having love is, like having money in the hand||My sweet baby, love is strange||Many many people, seem to take it for a game||La la la la||Love is strange||La la la la||Love is strange||; 0
Wild Life; The world "wild" applies to the words "you" and "me".||While take a walk thru an African park one day,||I saw a sign say, "The animals have the right of way".||Wild life, whatever happened to,||Wild life, the animals in the zoo?||We're breathing a lot,||a lot of political nonsense in the air.||You're making it hard for the people who live in there.||You're moving so fast, but, baby, you know not where.||Wild life, (wild life), what's gonna happen to||Wild life, (wild life), the animals in the zoo?||You'd better stop, there's animals ev'rywhere,||And man is the top, an animal too,||And, man, you just got to care.||Wild life, what's gonna happen to,||Wild life, the animals in the zoo?||You're breathing a lot of polical nonsense in the air.||Wild life, (wild life), what's gonna happen to||(what's gonna happen to) (what's gonna happen to)||Wild life, (wild life), the animals in the zoo?||(what's gonna happen to) (what's gonna happen to)||Wild life, what ever happened to?||What ever happened to?||; 0
Some People Never Know; No one else will ever see||how much faith you have in me,||Only fools would disagree that it's so,||Some people never know.||Like a fool I'm faraway,||ev'ry night I hope and pray||I'll be coming home to stay and it's so,||Some people never know.||Some people can sleep at nightime,||believing that love is a lie.||I'm only a preson like you, love,||and who in the world can be right||all the right time.||I know I was wrong, make me right, right.||Only love can stand the test,||only you outshine the rest,||Only fools take the rest,||Only fools take second best, but it's so,||Some people never know.||; 0
I Am Your Singer; You are my love, you are my song, liger on,||You are my song, I am your singer.||You are my one, you are my own melody,||You are my song, I am your singer.||Someday when we're singing||we will fly away, going winging.||Sing, singing my love song to you.||My song is sung,||when day is done harmonies willinger on,||I am your singer,||I am your singer,||singing my love song to you||; 0
Bip Bop Link; [Instrumental]||; 0
Tomorrow; Oh, baby, don't let me down tomorrow,||Holding hands we both abandon sorrow,||Oh, for a chance to get away tomorrow.||Hey, baby's got a lazy dday on sunday,||Here's a pound, we hang around'til monday,||Oh, baby don't you let me down on sunday.||Bring a bag of bread and cheese and find a shady spot beneath the trees.||Catch abreath of country air and run your pretty fingers thro' my hair.||Tomorrow, when we both abandon sorrow.||Oh, baby, don't you let me down tomorrow,||Thro' the week we beg and steal and borrow.||Oh, for a chance to get away tomorrow.||Honey, pray for sunny skies so I can speak to rainbows in your eyes.||Let's just hope the weather man is feeling fine and doesn't spoil our plan.||Tomorrow, when we both abandon sorrow.||Oh, baby, don't you let me down tomorrow,||Holding hands we both abandon sorrow.||Oh, baby, don't let me down tomorrow.||Oh, for a chance to get away tomorrow.||Baby, don't let me down tomorrow,||baby, don't let me down tomorrow.||Oh, don't let me down,||Baby, don't let me down tomorrow.||Baby's, don't let, let me down tomorrow,||baby, don't let me down tomorrow.||; 0
Dear Friend; Dear friend, what's the time?||Is this really the borderline?||Does it really mean so much to you?||Are you afraid, or is it true?||Dear friend, throw the wine,||I'm in love with a friend of mine.||Really truly, young and newly wed.||Are you a fool, or is it true?||Are you afraid, or is it true?||; 0
Give Ireland Back To The Irish; Give Ireland Back To The Irish||Don't Make Them Have To Take It Away||Give Ireland Back To The Irish||Make Ireland Irish Today||Great Britian You Are Tremendous||And Nobody Knows Like Me||But Really What Are You Doin'||In The Land Across The Sea||Tell Me How Would You Like It||If On Your Way To Work||You Were Stopped By Irish Soliders||Would You Lie Down Do Nothing||Would You Give In, or Go Berserk||Give Ireland Back To The Irish||Don't Make Them Have To Take It Away||Give Ireland Back To The Irish||Make Ireland Irish Today||Great Britian And All The People||Say That All People Must Be Free||Meanwhile Back In Ireland||There's A Man Who Looks Like Me||And He Dreams Of God And Country||And He's Feeling Really Bad||And He's Sitting In A Prison||Should He Lie Down Do Nothing||Should Give In Or Go Mad||Give Ireland Back To The Irish||Don't Make Them Have To Take It Away||Give Ireland Back To The Irish||Make Ireland Irish Today||Give Ireland Back To The Irish||Don't Make Them Have To Take It Away||Give Ireland Back To The Irish||Make Ireland Irish Today||; 0
Mary Had A Little Lamb; Mary had a little lamb,||his fleece was white as snow,||Ev'rywhere that Mary went,||that lamb was sur to go.||And you could hear them singing:||La, la, la, la, la, la, la, la, la, la.||La, la, la, la, la, la, la, la, la, la.||He followed her to school one day,||it was against the rules,||Made the children laugh and play to||see a lamb at school.||You could hear them singing:||La, la, la, la, la, la, la, la, la, la.||La, la, la, la, la, la, la, la, la, la.||Soon the teacher turned it out,||still it lingered near,||Waited patiently about till||Mary did appear.||You could hear them singing:||La, la, la, la, la, la, la, la, la, la.||La, la, la, la, la, la, la, la, la, la.||"But the lamb loved Mary so",||the eager children cry,||"And Mary loves the lamb, you know",||the teacher did reply.||And you could hear them singing:||La, la, la, la, la, la, la, la, la, la.||(Ev'ry body singing)||La, la, la, la, la, la, la, la, la, la.||; 0
Little Woman Love; I got a little woman I can really love,||My woman fit me like a little glove.||You know I'll always love||my little woman love.||I take her home most ev'ry night,||My woman love to hold me tight.||You know I feel alright||my little woman mine.||Oh yeah, oh yeah,||Oh, oh, oh, oh, oh, oh.||Oh yeah, oh yeah,||Oh, oh, oh, oh, oh, oh.||I take her home most ev'ry night,||My woman love to hold me tight.||You know I feel alright,||my little woman mine.||; 0
